S.N,Contract_No,Stock_Symbol,Buyer_Broker,Seller_Broker,Quantity,Rate,Amount,Date
92,2019102401004394,MEGA,14,25,200,200,40000.00,2019-10-24 21:31:58.149799
93,2019102401004395,GBLBS,18,38,130,315,40950.00,2019-10-24 21:31:58.149799
94,2019102401004396,PIC,8,6,10,369,3690.00,2019-10-24 21:31:58.149799
95,2019102401004397,MBL,35,34,100,230,23000.00,2019-10-24 21:31:58.149799
96,2019102401004398,NBL,6,22,40,318,12720.00,2019-10-24 21:31:58.149799
97,2019102401004399,NIL,49,55,370,370,136900.00,2019-10-24 21:31:58.149799
98,2019102401004400,NIL,42,55,130,370,48100.00,2019-10-24 21:31:58.149799
99,2019102401004401,MERO,29,1,200,561,112200.00,2019-10-24 21:31:58.149799
100,2019102401004402,UPPER,41,48,50,238,11900.00,2019-10-24 21:31:58.149799
101,2019102401004403,NICA,35,44,556,411,228516.00,2019-10-24 21:31:58.149799
102,2019102401004404,PRVU,44,4,700,266,186200.00,2019-10-24 21:31:58.149799
103,2019102401004405,CZBIL,28,28,978,197,192666.00,2019-10-24 21:31:58.149799
104,2019102401004406,CZBIL,28,1,22,197,4334.00,2019-10-24 21:31:58.149799
105,2019102401004407,RHPL,54,37,400,179,71600.00,2019-10-24 21:31:58.149799
106,2019102401004408,RHPL,59,21,10,180,1800.00,2019-10-24 21:31:58.149799
107,2019102401004409,RHPL,59,49,40,180,7200.00,2019-10-24 21:31:58.149799
108,2019102401004410,RHPL,59,55,30,180,5400.00,2019-10-24 21:31:58.149799
109,2019102401004411,RHPL,59,49,40,180,7200.00,2019-10-24 21:31:58.149799
110,2019102401004412,RHPL,59,49,40,180,7200.00,2019-10-24 21:31:58.149799
111,2019102401004413,RHPL,59,49,40,180,7200.00,2019-10-24 21:31:58.149799
112,2019102401004414,RHPL,59,51,40,180,7200.00,2019-10-24 21:31:58.149799
113,2019102401004415,RHPL,59,49,40,180,7200.00,2019-10-24 21:31:58.149799
114,2019102401004416,RHPL,59,49,40,180,7200.00,2019-10-24 21:31:58.149799
115,2019102401004417,RHPL,59,49,40,180,7200.00,2019-10-24 21:31:58.149799
116,2019102401004418,RHPL,59,49,40,180,7200.00,2019-10-24 21:31:58.149799
117,2019102401004419,RHPL,59,49,40,180,7200.00,2019-10-24 21:31:58.149799
118,2019102401004420,RHPL,59,49,40,180,7200.00,2019-10-24 21:31:58.149799
119,2019102401004421,RHPL,59,49,40,180,7200.00,2019-10-24 21:31:58.149799
120,2019102401004422,RHPL,59,58,700,180,126000.00,2019-10-24 21:31:58.149799
121,2019102401004423,RHPL,59,49,40,180,7200.00,2019-10-24 21:31:58.149799
122,2019102401004424,RHPL,59,49,40,180,7200.00,2019-10-24 21:31:58.149799
123,2019102401004425,RHPL,59,3,40,180,7200.00,2019-10-24 21:31:58.149799
124,2019102401004426,RHPL,59,39,500,180,90000.00,2019-10-24 21:31:58.149799
125,2019102401004427,RHPL,59,11,200,180,36000.00,2019-10-24 21:31:58.149799
126,2019102401004428,NBL,33,48,50,320,16000.00,2019-10-24 21:31:58.149799
127,2019102401004429,BOKL,32,5,100,229,22900.00,2019-10-24 21:31:58.149799
128,2019102401004430,BOKL,49,5,1736,228,395808.00,2019-10-24 21:31:58.149799
129,2019102401004431,BOKL,51,5,100,228,22800.00,2019-10-24 21:31:58.149799
130,2019102401004432,BOKL,57,5,100,228,22800.00,2019-10-24 21:31:58.149799
131,2019102401004433,BOKL,25,5,100,228,22800.00,2019-10-24 21:31:58.149799
132,2019102401004434,BOKL,26,5,1000,228,228000.00,2019-10-24 21:31:58.149799
133,2019102401004435,BOKL,45,5,210,228,47880.00,2019-10-24 21:31:58.149799
134,2019102401004436,BOKL,26,5,300,228,68400.00,2019-10-24 21:31:58.149799
135,2019102401004437,BOKL,37,5,20,228,4560.00,2019-10-24 21:31:58.149799
136,2019102401004438,BOKL,51,5,150,228,34200.00,2019-10-24 21:31:58.149799
137,2019102401004439,BOKL,52,5,200,228,45600.00,2019-10-24 21:31:58.149799
138,2019102401004440,BOKL,26,5,100,227,22700.00,2019-10-24 21:31:58.149799
139,2019102401004441,BOKL,44,5,884,227,200668.00,2019-10-24 21:31:58.149799
140,2019102401004442,JBBL,35,26,10,160,1600.00,2019-10-24 21:31:58.149799
141,2019102401004214,NLIC,29,56,54,800,43200.00,2019-10-24 21:31:58.149799
142,2019102401004215,MLBL,58,45,20,213,4260.00,2019-10-24 21:31:58.149799
143,2019102401004216,SHL,6,58,200,208,41600.00,2019-10-24 21:31:58.149799
144,2019102401004217,SHL,17,58,400,208,83200.00,2019-10-24 21:31:58.149799
145,2019102401004218,SHL,48,58,100,208,20800.00,2019-10-24 21:31:58.149799
146,2019102401004219,SHL,58,58,100,208,20800.00,2019-10-24 21:31:58.149799
147,2019102401004220,SHL,57,58,100,208,20800.00,2019-10-24 21:31:58.149799
148,2019102401004221,SHL,25,58,100,208,20800.00,2019-10-24 21:31:58.149799
149,2019102401004222,SHL,11,58,250,208,52000.00,2019-10-24 21:31:58.149799
150,2019102401004223,NBL,43,48,10,320,3200.00,2019-10-24 21:31:58.149799
