S.N,Contract_No,Stock_Symbol,Buyer_Broker,Seller_Broker,Quantity,Rate,Amount,Date
662,2019110501003319,RADHI,6,50,12,133,1596.00,2019-11-06 08:20:42.914023
663,2019110501003320,CZBIL,22,42,378,192,72576.00,2019-11-06 08:20:42.914023
664,2019110501003321,CZBIL,22,55,622,192,119424.00,2019-11-06 08:20:42.914023
665,2019110501003322,PRVU,19,34,25,267,6675.00,2019-11-06 08:20:42.914023
666,2019110501003323,ALICL,28,58,100,312,31200.00,2019-11-06 08:20:42.914023
667,2019110501003324,GILB,53,34,199,870,173130.00,2019-11-06 08:20:42.914023
668,2019110501003325,PCBL,54,44,60,263,15780.00,2019-11-06 08:20:42.914023
669,2019110501003326,NICA,51,11,11,399,4389.00,2019-11-06 08:20:42.914023
670,2019110501003327,NICA,57,52,900,398,358200.00,2019-11-06 08:20:42.914023
671,2019110501003328,NADEP,58,58,360,391,140760.00,2019-11-06 08:20:42.914023
672,2019110501003329,SHIVM,41,28,100,488,48800.00,2019-11-06 08:20:42.914023
673,2019110501003262,MERO,21,45,10,566,5660.00,2019-11-06 08:20:42.914023
674,2019110501003263,SMFBS,14,37,10,775,7750.00,2019-11-06 08:20:42.914023
675,2019110501003264,SBL,42,7,42,289,12138.00,2019-11-06 08:20:42.914023
676,2019110501003265,SBL,51,7,300,289,86700.00,2019-11-06 08:20:42.914023
677,2019110501003266,SBL,32,7,500,289,144500.00,2019-11-06 08:20:42.914023
678,2019110501003267,SBL,22,7,20,289,5780.00,2019-11-06 08:20:42.914023
679,2019110501003268,SBL,53,7,500,289,144500.00,2019-11-06 08:20:42.914023
680,2019110501003269,SBL,38,7,400,289,115600.00,2019-11-06 08:20:42.914023
681,2019110501003270,SBL,39,7,50,289,14450.00,2019-11-06 08:20:42.914023
682,2019110501003271,SBL,22,7,100,289,28900.00,2019-11-06 08:20:42.914023
683,2019110501003272,SBL,49,7,288,289,83232.00,2019-11-06 08:20:42.914023
684,2019110501003273,CHCL,38,43,100,459,45900.00,2019-11-06 08:20:42.914023
685,2019110501003274,RHPL,14,39,10,172,1720.00,2019-11-06 08:20:42.914023
686,2019110501003275,ILBS,48,44,100,440,44000.00,2019-11-06 08:20:42.914023
687,2019110501003276,MLBL,45,56,280,212,59360.00,2019-11-06 08:20:42.914023
688,2019110501003277,MLBL,45,4,20,212,4240.00,2019-11-06 08:20:42.914023
689,2019110501003278,NLIC,8,52,200,797,159400.00,2019-11-06 08:20:42.914023
690,2019110501003279,MERO,21,45,10,566,5660.00,2019-11-06 08:20:42.914023
691,2019110501003280,ILBS,34,42,10,437,4370.00,2019-11-06 08:20:42.914023
692,2019110501003281,NLG,6,39,10,552,5520.00,2019-11-06 08:20:42.914023
693,2019110501003282,NLG,51,39,30,550,16500.00,2019-11-06 08:20:42.914023
694,2019110501003283,NLG,13,39,200,550,110000.00,2019-11-06 08:20:42.914023
695,2019110501003284,MDB,25,28,20,242,4840.00,2019-11-06 08:20:42.914023
696,2019110501003285,MDB,13,28,69,240,16560.00,2019-11-06 08:20:42.914023
697,2019110501003286,MDB,38,28,200,240,48000.00,2019-11-06 08:20:42.914023
698,2019110501003287,MDB,1,28,20,240,4800.00,2019-11-06 08:20:42.914023
699,2019110501003288,MDB,43,28,200,240,48000.00,2019-11-06 08:20:42.914023
700,2019110501003289,MDB,17,28,53,240,12720.00,2019-11-06 08:20:42.914023
701,2019110501003290,SJCL,14,39,10,168,1680.00,2019-11-06 08:20:42.914023
702,2019110501003291,ALICL,21,58,100,312,31200.00,2019-11-06 08:20:42.914023
703,2019110501003292,CBL,17,21,30,141,4230.00,2019-11-06 08:20:42.914023
704,2019110501003293,HBL,44,26,300,494,148200.00,2019-11-06 08:20:42.914023
705,2019110501003294,NIB,59,8,331,445,147295.00,2019-11-06 08:20:42.914023
706,2019110501003295,NIB,58,8,100,444,44400.00,2019-11-06 08:20:42.914023
707,2019110501003296,NIB,39,8,50,444,22200.00,2019-11-06 08:20:42.914023
708,2019110501003297,NIB,35,8,200,444,88800.00,2019-11-06 08:20:42.914023
709,2019110501003298,NIB,33,8,50,444,22200.00,2019-11-06 08:20:42.914023
710,2019110501003299,NIB,7,8,35,444,15540.00,2019-11-06 08:20:42.914023
711,2019110501003300,NIB,32,8,234,444,103896.00,2019-11-06 08:20:42.914023
712,2019110501003301,PRVU,42,34,50,267,13350.00,2019-11-06 08:20:42.914023
713,2019110501003241,AKBSL,43,36,10,411,4110.00,2019-11-06 08:20:42.914023
714,2019110501003242,PRIN,56,32,100,314,31400.00,2019-11-06 08:20:42.914023
715,2019110501003243,BOKL,58,57,20,227,4540.00,2019-11-06 08:20:42.914023
716,2019110501003244,CCBL,33,21,188,157,29516.00,2019-11-06 08:20:42.914023
717,2019110501003245,SMB,38,37,10,400,4000.00,2019-11-06 08:20:42.914023
718,2019110501003246,PPCL,45,50,10,96,960.00,2019-11-06 08:20:42.914023
719,2019110501003247,MBL,33,58,10,228,2280.00,2019-11-06 08:20:42.914023
720,2019110501003248,HPPL,45,35,10,137,1370.00,2019-11-06 08:20:42.914023
721,2019110501003249,AKBSL,48,1,10,414,4140.00,2019-11-06 08:20:42.914023
722,2019110501003250,AKBSL,48,1,10,414,4140.00,2019-11-06 08:20:42.914023
723,2019110501003251,AKBSL,48,1,10,414,4140.00,2019-11-06 08:20:42.914023
724,2019110501003252,AKBSL,48,42,10,414,4140.00,2019-11-06 08:20:42.914023
725,2019110501003253,MLBL,45,56,50,212,10600.00,2019-11-06 08:20:42.914023
726,2019110501003254,SJCL,41,51,30,168,5040.00,2019-11-06 08:20:42.914023
727,2019110501003255,SJCL,52,51,260,168,43680.00,2019-11-06 08:20:42.914023
728,2019110501003256,SJCL,52,51,50,168,8400.00,2019-11-06 08:20:42.914023
729,2019110501003257,SJCL,14,51,160,168,26880.00,2019-11-06 08:20:42.914023
730,2019110501003258,MLBL,52,56,100,212,21200.00,2019-11-06 08:20:42.914023
731,2019110501003259,NICA,57,22,100,398,39800.00,2019-11-06 08:20:42.914023
732,2019110501003260,VLBS,21,50,90,564,50760.00,2019-11-06 08:20:42.914023
733,2019110501003261,NBL,26,44,20,316,6320.00,2019-11-06 08:20:42.914023
734,2019110501003225,SPARS,56,14,10,525,5250.00,2019-11-06 08:20:42.914023
735,2019110501003226,SRBL,50,33,70,210,14700.00,2019-11-06 08:20:42.914023
736,2019110501003227,FMDBL,42,51,200,310,62000.00,2019-11-06 08:20:42.914023
737,2019110501003228,MLBL,58,56,50,212,10600.00,2019-11-06 08:20:42.914023
738,2019110501003229,NLIC,8,7,22,797,17534.00,2019-11-06 08:20:42.914023
739,2019110501003230,SBI,49,21,50,405,20250.00,2019-11-06 08:20:42.914023
740,2019110501003231,NLBBL,25,51,10,514,5140.00,2019-11-06 08:20:42.914023
741,2019110501003232,PRVU,32,7,80,266,21280.00,2019-11-06 08:20:42.914023
742,2019110501003233,NLG,26,35,10,561,5610.00,2019-11-06 08:20:42.914023
743,2019110501003234,ILBS,56,38,100,438,43800.00,2019-11-06 08:20:42.914023
744,2019110501003235,ILBS,55,38,20,437,8740.00,2019-11-06 08:20:42.914023
745,2019110501003236,ILBS,48,38,60,437,26220.00,2019-11-06 08:20:42.914023
746,2019110501003237,ILBS,34,38,85,437,37145.00,2019-11-06 08:20:42.914023
747,2019110501003238,ADBL,1,41,17,416,7072.00,2019-11-06 08:20:42.914023
748,2019110501003239,NBL,4,25,500,316,158000.00,2019-11-06 08:20:42.914023
749,2019110501003240,RHPL,14,37,40,172,6880.00,2019-11-06 08:20:42.914023
750,2019110501003195,EBL,58,58,3,556,1668.00,2019-11-06 08:20:42.914023
751,2019110501003196,NLIC,58,52,11,797,8767.00,2019-11-06 08:20:42.914023
752,2019110501003197,NLIC,8,52,124,797,98828.00,2019-11-06 08:20:42.914023
753,2019110501003198,NIBPO,8,35,200,410,82000.00,2019-11-06 08:20:42.914023
754,2019110501003199,KRBL,6,25,125,100,12500.00,2019-11-06 08:20:42.914023
755,2019110501003200,KRBL,57,25,200,100,20000.00,2019-11-06 08:20:42.914023
756,2019110501003201,KRBL,34,25,500,99,49500.00,2019-11-06 08:20:42.914023
757,2019110501003202,KRBL,42,25,50,99,4950.00,2019-11-06 08:20:42.914023
758,2019110501003203,SLBBL,38,10,104,570,59280.00,2019-11-06 08:20:42.914023
759,2019110501003204,NTC,59,33,10,623,6230.00,2019-11-06 08:20:42.914023
760,2019110501003205,NHDL,7,50,10,96,960.00,2019-11-06 08:20:42.914023
761,2019110501003206,SJCL,48,51,500,168,84000.00,2019-11-06 08:20:42.914023
762,2019110501003207,SRBL,26,7,50,210,10500.00,2019-11-06 08:20:42.914023
763,2019110501003208,SRBL,22,7,20,210,4200.00,2019-11-06 08:20:42.914023
764,2019110501003209,SRBL,50,7,930,210,195300.00,2019-11-06 08:20:42.914023
765,2019110501003210,KRBL,34,25,294,98,28812.00,2019-11-06 08:20:42.914023
766,2019110501003211,MERO,39,6,176,566,99616.00,2019-11-06 08:20:42.914023
767,2019110501003212,MERO,39,6,24,567,13608.00,2019-11-06 08:20:42.914023
768,2019110501003213,CZBIL,44,22,247,191,47177.00,2019-11-06 08:20:42.914023
769,2019110501003214,NIB,59,7,69,445,30705.00,2019-11-06 08:20:42.914023
770,2019110501003215,NLBBL,37,19,500,510,255000.00,2019-11-06 08:20:42.914023
771,2019110501003216,IGI,36,25,50,290,14500.00,2019-11-06 08:20:42.914023
772,2019110501003217,EIC,22,38,20,223,4460.00,2019-11-06 08:20:42.914023
773,2019110501003218,EIC,52,38,480,223,107040.00,2019-11-06 08:20:42.914023
774,2019110501003219,SBL,51,33,50,290,14500.00,2019-11-06 08:20:42.914023
775,2019110501003220,PFL,20,50,11,134,1474.00,2019-11-06 08:20:42.914023
776,2019110501003221,SHINE,49,49,7752,253,1961256.00,2019-11-06 08:20:42.914023
777,2019110501003222,ADBL,1,50,100,416,41600.00,2019-11-06 08:20:42.914023
778,2019110501003223,MEGA,17,14,100,189,18900.00,2019-11-06 08:20:42.914023
779,2019110501003224,KBL,58,51,40,182,7280.00,2019-11-06 08:20:42.914023
780,2019110501003174,NTC,37,42,50,621,31050.00,2019-11-06 08:20:42.914023
781,2019110501003175,GBBL,1,43,38,224,8512.00,2019-11-06 08:20:42.914023
782,2019110501003176,SLBBL,45,36,53,570,30210.00,2019-11-06 08:20:42.914023
783,2019110501003177,SLBBL,38,36,51,570,29070.00,2019-11-06 08:20:42.914023
784,2019110501003178,DHPL,34,50,11,49,539.00,2019-11-06 08:20:42.914023
785,2019110501003179,NIB,28,49,390,445,173550.00,2019-11-06 08:20:42.914023
786,2019110501003180,NIB,28,13,80,445,35600.00,2019-11-06 08:20:42.914023
787,2019110501003181,NIB,28,29,100,445,44500.00,2019-11-06 08:20:42.914023
788,2019110501003182,NIB,28,44,430,445,191350.00,2019-11-06 08:20:42.914023
789,2019110501003183,PLIC,26,51,40,320,12800.00,2019-11-06 08:20:42.914023
790,2019110501003184,HDL,53,25,50,1540,77000.00,2019-11-06 08:20:42.914023
791,2019110501003185,NIB,59,44,70,445,31150.00,2019-11-06 08:20:42.914023
792,2019110501003186,NIB,59,44,200,445,89000.00,2019-11-06 08:20:42.914023
793,2019110501003187,NIB,59,7,70,445,31150.00,2019-11-06 08:20:42.914023
794,2019110501003188,GILB,25,34,11,870,9570.00,2019-11-06 08:20:42.914023
795,2019110501003189,MLBL,1,56,200,212,42400.00,2019-11-06 08:20:42.914023
796,2019110501003190,MERO,39,6,100,566,56600.00,2019-11-06 08:20:42.914023
797,2019110501003191,EDBL,44,52,100,264,26400.00,2019-11-06 08:20:42.914023
798,2019110501003192,KRBL,57,25,88,101,8888.00,2019-11-06 08:20:42.914023
799,2019110501003193,GILB,21,21,3,855,2565.00,2019-11-06 08:20:42.914023
800,2019110501003194,SLBSL,22,53,10,720,7200.00,2019-11-06 08:20:42.914023
801,2019110501003162,MERO,22,34,33,566,18678.00,2019-11-06 08:20:42.914023
802,2019110501003163,SCB,59,20,340,560,190400.00,2019-11-06 08:20:42.914023
803,2019110501003164,SLBBL,45,7,47,570,26790.00,2019-11-06 08:20:42.914023
804,2019110501003165,NIL,49,55,500,377,188500.00,2019-11-06 08:20:42.914023
805,2019110501003166,MLBL,45,4,20,212,4240.00,2019-11-06 08:20:42.914023
806,2019110501003167,MLBL,40,4,740,212,156880.00,2019-11-06 08:20:42.914023
807,2019110501003168,BPCL,53,50,11,364,4004.00,2019-11-06 08:20:42.914023
808,2019110501003169,MLBL,40,56,20,212,4240.00,2019-11-06 08:20:42.914023
809,2019110501003170,EBL,52,38,70,557,38990.00,2019-11-06 08:20:42.914023
810,2019110501003171,EBL,44,44,500,557,278500.00,2019-11-06 08:20:42.914023
811,2019110501003172,PRVU,32,22,108,266,28728.00,2019-11-06 08:20:42.914023
812,2019110501003173,MERO,22,6,24,566,13584.00,2019-11-06 08:20:42.914023
813,2019110501003138,LBL,43,16,13,220,2860.00,2019-11-06 08:20:42.914023
814,2019110501003139,LBL,43,6,428,220,94160.00,2019-11-06 08:20:42.914023
815,2019110501003140,LBL,43,59,500,220,110000.00,2019-11-06 08:20:42.914023
816,2019110501003141,GILB,53,7,100,872,87200.00,2019-11-06 08:20:42.914023
817,2019110501003142,GILB,42,7,100,870,87000.00,2019-11-06 08:20:42.914023
818,2019110501003143,GILB,45,7,10,870,8700.00,2019-11-06 08:20:42.914023
819,2019110501003144,PLIC,39,35,149,315,46935.00,2019-11-06 08:20:42.914023
820,2019110501003145,NADEP,56,55,20,390,7800.00,2019-11-06 08:20:42.914023
821,2019110501003146,MNBBL,26,44,200,317,63400.00,2019-11-06 08:20:42.914023
822,2019110501003147,NBL,25,44,251,316,79316.00,2019-11-06 08:20:42.914023
823,2019110501003148,CBBL,22,25,52,964,50128.00,2019-11-06 08:20:42.914023
824,2019110501003149,SRBL,41,7,50,211,10550.00,2019-11-06 08:20:42.914023
825,2019110501003150,MERO,22,34,33,566,18678.00,2019-11-06 08:20:42.914023
826,2019110501003151,UPCL,6,29,10,75,750.00,2019-11-06 08:20:42.914023
827,2019110501003152,UPCL,6,59,350,75,26250.00,2019-11-06 08:20:42.914023
828,2019110501003153,BPCL,53,36,11,364,4004.00,2019-11-06 08:20:42.914023
829,2019110501003154,ALICL,57,8,40,311,12440.00,2019-11-06 08:20:42.914023
830,2019110501003155,ALICL,34,8,60,311,18660.00,2019-11-06 08:20:42.914023
831,2019110501003156,GBLBS,18,22,15,310,4650.00,2019-11-06 08:20:42.914023
832,2019110501003157,GBLBS,18,42,450,310,139500.00,2019-11-06 08:20:42.914023
833,2019110501003158,GBLBS,18,42,20,310,6200.00,2019-11-06 08:20:42.914023
834,2019110501003159,NABIL,22,58,10,768,7680.00,2019-11-06 08:20:42.914023
835,2019110501003160,SCB,59,20,400,560,224000.00,2019-11-06 08:20:42.914023
836,2019110501003161,PPCL,45,57,30,96,2880.00,2019-11-06 08:20:42.914023
837,2019110501003113,NICA,6,55,544,398,216512.00,2019-11-06 08:20:42.914023
838,2019110501003114,PCBL,43,5,22,263,5786.00,2019-11-06 08:20:42.914023
839,2019110501003115,PIC,22,36,11,364,4004.00,2019-11-06 08:20:42.914023
840,2019110501003116,PCBL,43,44,978,263,257214.00,2019-11-06 08:20:42.914023
841,2019110501003117,JBBL,22,22,30,158,4740.00,2019-11-06 08:20:42.914023
842,2019110501003118,MERO,22,26,10,566,5660.00,2019-11-06 08:20:42.914023
843,2019110501003119,PRVU,29,5,47,266,12502.00,2019-11-06 08:20:42.914023
844,2019110501003120,PRVU,59,5,370,266,98420.00,2019-11-06 08:20:42.914023
845,2019110501003121,PRVU,32,5,24,266,6384.00,2019-11-06 08:20:42.914023
846,2019110501003122,GILB,44,42,18,877,15786.00,2019-11-06 08:20:42.914023
847,2019110501003123,GILB,50,42,20,876,17520.00,2019-11-06 08:20:42.914023
848,2019110501003124,RHPL,54,51,10,171,1710.00,2019-11-06 08:20:42.914023
849,2019110501003125,BPCL,53,36,11,364,4004.00,2019-11-06 08:20:42.914023
850,2019110501003126,SLBBL,52,10,66,570,37620.00,2019-11-06 08:20:42.914023
851,2019110501003127,NBL,25,44,200,316,63200.00,2019-11-06 08:20:42.914023
852,2019110501003128,NABIL,8,42,690,768,529920.00,2019-11-06 08:20:42.914023
853,2019110501003129,GMFBS,14,41,10,453,4530.00,2019-11-06 08:20:42.914023
854,2019110501003130,GILB,33,34,50,876,43800.00,2019-11-06 08:20:42.914023
855,2019110501003131,GILB,1,34,200,875,175000.00,2019-11-06 08:20:42.914023
856,2019110501003132,GILB,48,34,51,875,44625.00,2019-11-06 08:20:42.914023
857,2019110501003133,GILB,57,34,50,874,43700.00,2019-11-06 08:20:42.914023
858,2019110501003134,GILB,32,34,31,874,27094.00,2019-11-06 08:20:42.914023
859,2019110501003135,SJCL,48,51,10,168,1680.00,2019-11-06 08:20:42.914023
860,2019110501003136,MLBL,45,4,100,212,21200.00,2019-11-06 08:20:42.914023
861,2019110501003137,RHPL,54,58,10,171,1710.00,2019-11-06 08:20:42.914023
862,2019110501003097,SLBBL,21,10,30,570,17100.00,2019-11-06 08:20:42.914023
863,2019110501003098,MLBL,26,4,40,212,8480.00,2019-11-06 08:20:42.914023
864,2019110501003099,MEGA,47,5,110,188,20680.00,2019-11-06 08:20:42.914023
865,2019110501003100,NLIC,10,10,7,800,5600.00,2019-11-06 08:20:42.914023
866,2019110501003101,MERO,29,41,21,565,11865.00,2019-11-06 08:20:42.914023
867,2019110501003102,NLBBL,25,55,50,510,25500.00,2019-11-06 08:20:42.914023
868,2019110501003103,IGI,32,28,4,285,1140.00,2019-11-06 08:20:42.914023
869,2019110501003104,NIB,59,5,18,444,7992.00,2019-11-06 08:20:42.914023
870,2019110501003105,UPCL,52,51,50,74,3700.00,2019-11-06 08:20:42.914023
871,2019110501003106,JBBL,22,22,30,158,4740.00,2019-11-06 08:20:42.914023
872,2019110501003107,SBI,21,16,200,406,81200.00,2019-11-06 08:20:42.914023
873,2019110501003108,SBI,21,45,144,406,58464.00,2019-11-06 08:20:42.914023
874,2019110501003109,MERO,29,52,29,565,16385.00,2019-11-06 08:20:42.914023
875,2019110501003110,MERO,29,52,50,565,28250.00,2019-11-06 08:20:42.914023
876,2019110501003111,MERO,42,52,30,565,16950.00,2019-11-06 08:20:42.914023
877,2019110501003112,MERO,41,52,100,565,56500.00,2019-11-06 08:20:42.914023
878,2019110501003071,IGI,36,25,150,290,43500.00,2019-11-06 08:20:42.914023
879,2019110501003072,SJCL,48,22,10,168,1680.00,2019-11-06 08:20:42.914023
880,2019110501003073,EBL,52,36,30,557,16710.00,2019-11-06 08:20:42.914023
881,2019110501003074,CBL,43,51,1171,142,166282.00,2019-11-06 08:20:42.914023
882,2019110501003075,CBL,43,58,829,142,117718.00,2019-11-06 08:20:42.914023
883,2019110501003076,SBL,42,36,88,289,25432.00,2019-11-06 08:20:42.914023
884,2019110501003077,PRVU,19,34,20,267,5340.00,2019-11-06 08:20:42.914023
885,2019110501003078,CBL,43,58,171,142,24282.00,2019-11-06 08:20:42.914023
886,2019110501003079,CBL,43,22,400,142,56800.00,2019-11-06 08:20:42.914023
887,2019110501003080,CBL,43,56,150,142,21300.00,2019-11-06 08:20:42.914023
888,2019110501003081,CBL,43,7,979,142,139018.00,2019-11-06 08:20:42.914023
889,2019110501003082,RHPL,54,22,10,171,1710.00,2019-11-06 08:20:42.914023
890,2019110501003083,NADEP,22,36,20,387,7740.00,2019-11-06 08:20:42.914023
891,2019110501003084,SCB,22,20,20,560,11200.00,2019-11-06 08:20:42.914023
892,2019110501003085,MLBL,34,4,100,212,21200.00,2019-11-06 08:20:42.914023
893,2019110501003086,EDBL,20,54,117,263,30771.00,2019-11-06 08:20:42.914023
894,2019110501003087,SANIMA,48,56,17,305,5185.00,2019-11-06 08:20:42.914023
895,2019110501003088,SANIMA,1,56,20,305,6100.00,2019-11-06 08:20:42.914023
896,2019110501003089,SANIMA,14,56,100,305,30500.00,2019-11-06 08:20:42.914023
897,2019110501003090,SANIMA,29,56,2000,305,610000.00,2019-11-06 08:20:42.914023
898,2019110501003091,SANIMA,22,56,20,305,6100.00,2019-11-06 08:20:42.914023
899,2019110501003092,NICL,25,34,10,265,2650.00,2019-11-06 08:20:42.914023
900,2019110501003093,GILB,14,45,50,880,44000.00,2019-11-06 08:20:42.914023
901,2019110501003094,BPCL,53,22,22,364,8008.00,2019-11-06 08:20:42.914023
902,2019110501003095,MERO,36,6,291,566,164706.00,2019-11-06 08:20:42.914023
903,2019110501003096,MERO,35,6,200,566,113200.00,2019-11-06 08:20:42.914023
904,2019110501003048,NBL,4,44,500,316,158000.00,2019-11-06 08:20:42.914023
905,2019110501003049,GBLBS,44,22,10,308,3080.00,2019-11-06 08:20:42.914023
906,2019110501003050,RHPL,54,37,30,171,5130.00,2019-11-06 08:20:42.914023
907,2019110501003051,CBBL,45,37,15,969,14535.00,2019-11-06 08:20:42.914023
908,2019110501003052,ADBL,39,36,16,415,6640.00,2019-11-06 08:20:42.914023
909,2019110501003053,MLBL,56,4,100,212,21200.00,2019-11-06 08:20:42.914023
910,2019110501003054,BPCL,53,22,22,364,8008.00,2019-11-06 08:20:42.914023
911,2019110501003055,SJCL,48,37,20,168,3360.00,2019-11-06 08:20:42.914023
912,2019110501003056,RHPL,54,36,40,171,6840.00,2019-11-06 08:20:42.914023
913,2019110501003057,RHPL,54,1,70,171,11970.00,2019-11-06 08:20:42.914023
914,2019110501003058,SJCL,48,57,20,168,3360.00,2019-11-06 08:20:42.914023
915,2019110501003059,SJCL,48,36,20,168,3360.00,2019-11-06 08:20:42.914023
916,2019110501003060,MLBL,34,4,300,212,63600.00,2019-11-06 08:20:42.914023
917,2019110501003061,SKBBL,51,48,150,933,139950.00,2019-11-06 08:20:42.914023
918,2019110501003062,SMFBS,14,22,10,780,7800.00,2019-11-06 08:20:42.914023
919,2019110501003063,GMFBS,14,37,10,453,4530.00,2019-11-06 08:20:42.914023
920,2019110501003064,ALBSL,22,21,10,389,3890.00,2019-11-06 08:20:42.914023
921,2019110501003065,ALBSL,22,21,10,389,3890.00,2019-11-06 08:20:42.914023
922,2019110501003066,ALBSL,22,55,10,393,3930.00,2019-11-06 08:20:42.914023
923,2019110501003067,MERO,29,13,24,566,13584.00,2019-11-06 08:20:42.914023
924,2019110501003068,MERO,25,13,32,566,18112.00,2019-11-06 08:20:42.914023
925,2019110501003069,MERO,36,13,44,566,24904.00,2019-11-06 08:20:42.914023
926,2019110501003070,IGI,42,25,50,290,14500.00,2019-11-06 08:20:42.914023
927,2019110501003033,NABIL,41,42,60,768,46080.00,2019-11-06 08:20:42.914023
928,2019110501003034,CBBL,45,37,15,969,14535.00,2019-11-06 08:20:42.914023
929,2019110501003035,SJCL,48,1,420,168,70560.00,2019-11-06 08:20:42.914023
930,2019110501003036,PLIC,39,37,50,311,15550.00,2019-11-06 08:20:42.914023
931,2019110501003037,GLBSL,38,36,50,419,20950.00,2019-11-06 08:20:42.914023
932,2019110501003038,HGI,11,4,250,266,66500.00,2019-11-06 08:20:42.914023
933,2019110501003039,HGI,11,1,500,266,133000.00,2019-11-06 08:20:42.914023
934,2019110501003040,HGI,11,7,500,266,133000.00,2019-11-06 08:20:42.914023
935,2019110501003041,MEGA,34,44,2901,189,548289.00,2019-11-06 08:20:42.914023
936,2019110501003042,NEF,45,41,1931,7.53,14540.43,2019-11-06 08:20:42.914023
937,2019110501003043,RHPL,54,22,10,171,1710.00,2019-11-06 08:20:42.914023
938,2019110501003044,SRBL,52,7,1300,211,274300.00,2019-11-06 08:20:42.914023
939,2019110501003045,NADEP,22,36,10,387,3870.00,2019-11-06 08:20:42.914023
940,2019110501003046,NADEP,22,36,100,387,38700.00,2019-11-06 08:20:42.914023
941,2019110501003047,ILBS,48,44,100,440,44000.00,2019-11-06 08:20:42.914023
942,2019110501003003,UPPER,43,36,40,235,9400.00,2019-11-06 08:20:42.914023
943,2019110501003004,FOWAD,52,33,20,1325,26500.00,2019-11-06 08:20:42.914023
944,2019110501003005,FOWAD,52,14,10,1325,13250.00,2019-11-06 08:20:42.914023
945,2019110501003006,FOWAD,52,35,50,1325,66250.00,2019-11-06 08:20:42.914023
946,2019110501003007,FOWAD,52,38,35,1326,46410.00,2019-11-06 08:20:42.914023
947,2019110501003008,PRVU,20,34,113,267,30171.00,2019-11-06 08:20:42.914023
948,2019110501003009,PRVU,20,34,287,267,76629.00,2019-11-06 08:20:42.914023
949,2019110501003010,UPPER,57,42,50,236,11800.00,2019-11-06 08:20:42.914023
950,2019110501003011,SRBL,52,7,700,211,147700.00,2019-11-06 08:20:42.914023
951,2019110501003012,LICN,56,26,40,982,39280.00,2019-11-06 08:20:42.914023
952,2019110501003013,NEF,45,41,1931,7.53,14540.43,2019-11-06 08:20:42.914023
953,2019110501003014,PRVU,11,34,100,267,26700.00,2019-11-06 08:20:42.914023
954,2019110501003015,CBL,42,51,10,142,1420.00,2019-11-06 08:20:42.914023
955,2019110501003016,NABIL,22,57,240,767,184080.00,2019-11-06 08:20:42.914023
956,2019110501003017,MBL,26,7,100,228,22800.00,2019-11-06 08:20:42.914023
957,2019110501003018,MBL,33,7,900,228,205200.00,2019-11-06 08:20:42.914023
958,2019110501003019,CHCL,45,28,10,459,4590.00,2019-11-06 08:20:42.914023
959,2019110501003020,CHCL,57,28,50,459,22950.00,2019-11-06 08:20:42.914023
960,2019110501003021,CHCL,1,28,500,459,229500.00,2019-11-06 08:20:42.914023
961,2019110501003022,GBLBS,44,36,85,308,26180.00,2019-11-06 08:20:42.914023
962,2019110501003023,EBL,1,38,195,558,108810.00,2019-11-06 08:20:42.914023
963,2019110501003024,ALBSL,56,58,10,386,3860.00,2019-11-06 08:20:42.914023
964,2019110501003025,ALBSL,56,58,10,386,3860.00,2019-11-06 08:20:42.914023
965,2019110501003026,ALBSL,56,58,10,386,3860.00,2019-11-06 08:20:42.914023
966,2019110501003027,CBBL,49,32,200,965,193000.00,2019-11-06 08:20:42.914023
967,2019110501003028,CBBL,41,32,100,965,96500.00,2019-11-06 08:20:42.914023
968,2019110501003029,CBBL,36,32,55,964,53020.00,2019-11-06 08:20:42.914023
969,2019110501003030,CBBL,14,32,11,964,10604.00,2019-11-06 08:20:42.914023
970,2019110501003031,CBBL,22,32,109,964,105076.00,2019-11-06 08:20:42.914023
971,2019110501003032,PCBL,43,53,750,263,197250.00,2019-11-06 08:20:42.914023
972,2019110501002984,API,25,38,50,109,5450.00,2019-11-06 08:20:42.914023
973,2019110501002985,PRVU,52,34,100,267,26700.00,2019-11-06 08:20:42.914023
974,2019110501002986,GMFBS,14,36,10,453,4530.00,2019-11-06 08:20:42.914023
975,2019110501002987,LBL,4,45,54,219,11826.00,2019-11-06 08:20:42.914023
976,2019110501002988,LBL,38,45,500,219,109500.00,2019-11-06 08:20:42.914023
977,2019110501002989,LBL,40,45,100,219,21900.00,2019-11-06 08:20:42.914023
978,2019110501002990,LBL,43,45,200,219,43800.00,2019-11-06 08:20:42.914023
979,2019110501002991,LBL,38,45,146,219,31974.00,2019-11-06 08:20:42.914023
980,2019110501002992,SBL,20,7,200,290,58000.00,2019-11-06 08:20:42.914023
981,2019110501002993,NADEP,22,58,20,387,7740.00,2019-11-06 08:20:42.914023
982,2019110501002994,NSEWA,6,40,10,375,3750.00,2019-11-06 08:20:42.914023
983,2019110501002995,UPPER,43,51,20,235,4700.00,2019-11-06 08:20:42.914023
984,2019110501002996,SBI,58,45,10,406,4060.00,2019-11-06 08:20:42.914023
985,2019110501002997,AKBSL,56,43,20,413,8260.00,2019-11-06 08:20:42.914023
986,2019110501002998,KBL,58,36,53,182,9646.00,2019-11-06 08:20:42.914023
987,2019110501002999,CEFL,25,42,200,104,20800.00,2019-11-06 08:20:42.914023
