S.N,Contract_No,Stock_Symbol,Buyer_Broker,Seller_Broker,Quantity,Rate,Amount,Date
908,2019110401003162,SBI,49,57,200,406,81200.00,2019-11-04 15:42:21.599917
909,2019110401003163,UPPER,7,52,10,236,2360.00,2019-11-04 15:42:21.599917
910,2019110401003164,SHIVM,35,22,50,482,24100.00,2019-11-04 15:42:21.599917
911,2019110401003165,MEGA,41,33,61,189,11529.00,2019-11-04 15:42:21.599917
912,2019110401003166,MEGA,29,33,100,189,18900.00,2019-11-04 15:42:21.599917
913,2019110401003167,MEGA,29,33,200,189,37800.00,2019-11-04 15:42:21.599917
914,2019110401003168,MEGA,34,33,639,189,120771.00,2019-11-04 15:42:21.599917
915,2019110401003169,SLBBL,37,43,30,559,16770.00,2019-11-04 15:42:21.599917
916,2019110401003170,IGI,5,38,100,288,28800.00,2019-11-04 15:42:21.599917
917,2019110401003171,IGI,5,19,480,288,138240.00,2019-11-04 15:42:21.599917
918,2019110401003172,IGI,5,34,80,288,23040.00,2019-11-04 15:42:21.599917
919,2019110401003173,RHPL,58,38,20,171,3420.00,2019-11-04 15:42:21.599917
920,2019110401003174,CZBIL,59,6,150,190,28500.00,2019-11-04 15:42:21.599917
921,2019110401003175,NBL,53,42,480,313,150240.00,2019-11-04 15:42:21.599917
922,2019110401003176,CZBIL,59,1,36,190,6840.00,2019-11-04 15:42:21.599917
923,2019110401003177,CZBIL,35,1,64,190,12160.00,2019-11-04 15:42:21.599917
924,2019110401003178,SKBBL,22,48,160,930,148800.00,2019-11-04 15:42:21.599917
925,2019110401003179,NIBPO,42,4,50,412,20600.00,2019-11-04 15:42:21.599917
926,2019110401003180,NIBPO,42,4,50,412,20600.00,2019-11-04 15:42:21.599917
927,2019110401003181,NIBPO,1,4,150,412,61800.00,2019-11-04 15:42:21.599917
928,2019110401003182,SLBSL,25,38,100,722,72200.00,2019-11-04 15:42:21.599917
929,2019110401003183,MHNL,40,22,30,78,2340.00,2019-11-04 15:42:21.599917
930,2019110401003184,UPPER,54,6,90,235,21150.00,2019-11-04 15:42:21.599917
931,2019110401003185,GBBL,46,6,575,223,128225.00,2019-11-04 15:42:21.599917
932,2019110401003186,GBBL,46,16,250,224,56000.00,2019-11-04 15:42:21.599917
933,2019110401003187,GBBL,46,39,150,224,33600.00,2019-11-04 15:42:21.599917
934,2019110401003188,GBBL,46,6,32,224,7168.00,2019-11-04 15:42:21.599917
935,2019110401003189,GBBL,46,41,471,224,105504.00,2019-11-04 15:42:21.599917
936,2019110401003190,GBBL,46,34,500,225,112500.00,2019-11-04 15:42:21.599917
937,2019110401003191,GBBL,46,37,272,225,61200.00,2019-11-04 15:42:21.599917
938,2019110401003192,NADEP,37,39,50,390,19500.00,2019-11-04 15:42:21.599917
939,2019110401003193,UPPER,54,6,200,235,47000.00,2019-11-04 15:42:21.599917
940,2019110401003147,NICA,13,14,500,398,199000.00,2019-11-04 15:42:21.599917
941,2019110401003148,SPARS,39,6,10,521,5210.00,2019-11-04 15:42:21.599917
942,2019110401003149,CLBSL,56,58,17,441,7497.00,2019-11-04 15:42:21.599917
943,2019110401003150,PCBL,17,57,100,263,26300.00,2019-11-04 15:42:21.599917
944,2019110401003151,SJCL,58,42,20,168,3360.00,2019-11-04 15:42:21.599917
945,2019110401003152,RHPL,58,38,20,171,3420.00,2019-11-04 15:42:21.599917
946,2019110401003153,CLBSL,11,57,54,445,24030.00,2019-11-04 15:42:21.599917
947,2019110401003154,SJCL,58,38,20,168,3360.00,2019-11-04 15:42:21.599917
948,2019110401003155,NBL,43,43,100,314,31400.00,2019-11-04 15:42:21.599917
949,2019110401003156,GUFL,6,50,100,112,11200.00,2019-11-04 15:42:21.599917
950,2019110401003157,NBL,35,42,20,313,6260.00,2019-11-04 15:42:21.599917
951,2019110401003158,SJCL,58,22,20,168,3360.00,2019-11-04 15:42:21.599917
952,2019110401003159,AKBSL,48,38,10,408,4080.00,2019-11-04 15:42:21.599917
953,2019110401003135,NBL,34,42,100,313,31300.00,2019-11-04 15:42:21.599917
954,2019110401003136,GLICL,35,58,100,349,34900.00,2019-11-04 15:42:21.599917
955,2019110401003137,NIB,38,6,229,442,101218.00,2019-11-04 15:42:21.599917
956,2019110401003138,SJCL,58,42,20,168,3360.00,2019-11-04 15:42:21.599917
957,2019110401003139,SKBBL,22,48,42,930,39060.00,2019-11-04 15:42:21.599917
958,2019110401003140,PRVU,17,57,100,268,26800.00,2019-11-04 15:42:21.599917
959,2019110401003141,NLICL,13,6,113,424,47912.00,2019-11-04 15:42:21.599917
960,2019110401003142,SJCL,58,42,20,168,3360.00,2019-11-04 15:42:21.599917
961,2019110401003143,BPCL,34,35,300,364,109200.00,2019-11-04 15:42:21.599917
962,2019110401003144,PRVU,38,57,500,268,134000.00,2019-11-04 15:42:21.599917
963,2019110401003145,SLBBL,21,43,20,559,11180.00,2019-11-04 15:42:21.599917
964,2019110401003146,NBL,34,42,100,313,31300.00,2019-11-04 15:42:21.599917
965,2019110401003125,AKBSL,48,42,10,408,4080.00,2019-11-04 15:42:21.599917
966,2019110401003126,NIB,45,21,10,442,4420.00,2019-11-04 15:42:21.599917
967,2019110401003127,LBBL,32,28,2531,171,432801.00,2019-11-04 15:42:21.599917
968,2019110401003128,ALBSL,51,34,10,386,3860.00,2019-11-04 15:42:21.599917
969,2019110401003129,NIB,45,6,140,442,61880.00,2019-11-04 15:42:21.599917
970,2019110401003130,GBBL,35,42,100,222,22200.00,2019-11-04 15:42:21.599917
971,2019110401003131,SKBBL,22,48,42,930,39060.00,2019-11-04 15:42:21.599917
972,2019110401003132,SJCL,58,42,20,168,3360.00,2019-11-04 15:42:21.599917
973,2019110401003133,GMFBS,33,34,10,457,4570.00,2019-11-04 15:42:21.599917
974,2019110401003134,CHCL,41,34,100,462,46200.00,2019-11-04 15:42:21.599917
975,2019110401003103,API,25,6,11,109,1199.00,2019-11-04 15:42:21.599917
976,2019110401003104,NHPC,20,58,40,53,2120.00,2019-11-04 15:42:21.599917
977,2019110401003105,SANIMA,52,6,16,305,4880.00,2019-11-04 15:42:21.599917
978,2019110401003106,SANIMA,38,6,50,305,15250.00,2019-11-04 15:42:21.599917
979,2019110401003107,SANIMA,50,6,100,305,30500.00,2019-11-04 15:42:21.599917
980,2019110401003108,SANIMA,32,6,50,305,15250.00,2019-11-04 15:42:21.599917
981,2019110401003109,NBB,25,8,776,207,160632.00,2019-11-04 15:42:21.599917
982,2019110401003110,NBB,21,8,224,207,46368.00,2019-11-04 15:42:21.599917
983,2019110401003111,CZBIL,35,14,200,190,38000.00,2019-11-04 15:42:21.599917
984,2019110401003112,NLG,16,25,10,547,5470.00,2019-11-04 15:42:21.599917
985,2019110401003113,PRVU,19,57,100,268,26800.00,2019-11-04 15:42:21.599917
986,2019110401003114,CZBIL,35,34,170,190,32300.00,2019-11-04 15:42:21.599917
987,2019110401003115,CZBIL,59,34,137,190,26030.00,2019-11-04 15:42:21.599917
988,2019110401003116,CZBIL,59,6,202,190,38380.00,2019-11-04 15:42:21.599917
989,2019110401003117,MBL,33,6,271,227,61517.00,2019-11-04 15:42:21.599917
990,2019110401003118,MBL,33,6,429,227,97383.00,2019-11-04 15:42:21.599917
991,2019110401003119,NABIL,49,39,238,768,182784.00,2019-11-04 15:42:21.599917
992,2019110401003120,NABIL,49,49,162,768,124416.00,2019-11-04 15:42:21.599917
993,2019110401003121,SJCL,58,42,20,168,3360.00,2019-11-04 15:42:21.599917
994,2019110401003122,KRBL,41,22,30,101,3030.00,2019-11-04 15:42:21.599917
995,2019110401003123,TMDBL,26,25,100,149,14900.00,2019-11-04 15:42:21.599917
996,2019110401003124,MNBBL,19,44,50,316,15800.00,2019-11-04 15:42:21.599917
997,2019110401003088,SJCL,58,37,20,168,3360.00,2019-11-04 15:42:21.599917
998,2019110401003089,BOKL,17,14,300,225,67500.00,2019-11-04 15:42:21.599917
999,2019110401003090,GLICL,3,44,64,348,22272.00,2019-11-04 15:42:21.599917
1000,2019110401003091,MLBL,35,41,25,212,5300.00,2019-11-04 15:42:21.599917
1001,2019110401003092,MLBL,35,32,108,212,22896.00,2019-11-04 15:42:21.599917
1002,2019110401003093,ILBS,48,52,10,438,4380.00,2019-11-04 15:42:21.599917
1003,2019110401003094,KBL,57,6,288,181,52128.00,2019-11-04 15:42:21.599917
1004,2019110401003095,KBL,47,6,80,181,14480.00,2019-11-04 15:42:21.599917
1005,2019110401003096,NIL,42,37,10,376,3760.00,2019-11-04 15:42:21.599917
1006,2019110401003097,SJCL,58,42,20,168,3360.00,2019-11-04 15:42:21.599917
1007,2019110401003098,UPPER,25,52,20,236,4720.00,2019-11-04 15:42:21.599917
1008,2019110401003099,JOSHI,34,52,20,59,1180.00,2019-11-04 15:42:21.599917
1009,2019110401003100,KBL,47,6,400,181,72400.00,2019-11-04 15:42:21.599917
1010,2019110401003101,SHPC,32,6,129,194,25026.00,2019-11-04 15:42:21.599917
1011,2019110401003102,TRH,33,44,10,281,2810.00,2019-11-04 15:42:21.599917
1012,2019110401003053,RHPL,58,42,40,171,6840.00,2019-11-04 15:42:21.599917
1013,2019110401003054,RHPL,58,52,20,171,3420.00,2019-11-04 15:42:21.599917
1014,2019110401003055,RHPL,58,52,30,171,5130.00,2019-11-04 15:42:21.599917
1015,2019110401003056,RHPL,58,47,40,171,6840.00,2019-11-04 15:42:21.599917
1016,2019110401003057,RHPL,58,42,40,171,6840.00,2019-11-04 15:42:21.599917
1017,2019110401003058,RHPL,58,25,40,172,6880.00,2019-11-04 15:42:21.599917
1018,2019110401003059,RHPL,58,25,40,172,6880.00,2019-11-04 15:42:21.599917
1019,2019110401003060,RHPL,58,25,40,172,6880.00,2019-11-04 15:42:21.599917
1020,2019110401003061,RHPL,58,55,20,172,3440.00,2019-11-04 15:42:21.599917
1021,2019110401003062,RHPL,58,52,50,172,8600.00,2019-11-04 15:42:21.599917
1022,2019110401003063,RHPL,58,29,40,172,6880.00,2019-11-04 15:42:21.599917
1023,2019110401003064,RHPL,58,29,40,172,6880.00,2019-11-04 15:42:21.599917
1024,2019110401003065,RHPL,58,45,40,172,6880.00,2019-11-04 15:42:21.599917
1025,2019110401003066,RHPL,58,56,50,172,8600.00,2019-11-04 15:42:21.599917
1026,2019110401003067,RHPL,58,14,30,172,5160.00,2019-11-04 15:42:21.599917
1027,2019110401003068,RHPL,58,49,40,172,6880.00,2019-11-04 15:42:21.599917
1028,2019110401003069,RHPL,58,21,600,172,103200.00,2019-11-04 15:42:21.599917
1029,2019110401003070,SJCL,58,37,20,168,3360.00,2019-11-04 15:42:21.599917
1030,2019110401003071,RHPL,58,39,250,172,43000.00,2019-11-04 15:42:21.599917
1031,2019110401003072,NABIL,37,39,100,768,76800.00,2019-11-04 15:42:21.599917
1032,2019110401003073,SAPDBL,55,34,63,120,7560.00,2019-11-04 15:42:21.599917
1033,2019110401003074,CZBIL,35,6,530,190,100700.00,2019-11-04 15:42:21.599917
1034,2019110401003075,NABIL,13,22,10,767,7670.00,2019-11-04 15:42:21.599917
1035,2019110401003076,SCB,44,41,10,555,5550.00,2019-11-04 15:42:21.599917
1036,2019110401003077,UPPER,54,20,10,235,2350.00,2019-11-04 15:42:21.599917
1037,2019110401003078,SJCL,58,47,20,169,3380.00,2019-11-04 15:42:21.599917
1038,2019110401003079,SJCL,58,45,20,169,3380.00,2019-11-04 15:42:21.599917
1039,2019110401003080,SJCL,58,14,20,169,3380.00,2019-11-04 15:42:21.599917
1040,2019110401003081,SJCL,58,25,20,169,3380.00,2019-11-04 15:42:21.599917
1041,2019110401003082,SJCL,58,34,20,168,3360.00,2019-11-04 15:42:21.599917
1042,2019110401003083,CZBIL,35,52,10,190,1900.00,2019-11-04 15:42:21.599917
1043,2019110401003084,RHPL,58,37,40,171,6840.00,2019-11-04 15:42:21.599917
1044,2019110401003085,NBL,58,6,100,313,31300.00,2019-11-04 15:42:21.599917
1045,2019110401003086,AHPC,53,21,15,95,1425.00,2019-11-04 15:42:21.599917
1046,2019110401003087,UPPER,54,34,50,235,11750.00,2019-11-04 15:42:21.599917
1047,2019110401003035,MNBBL,35,53,226,315,71190.00,2019-11-04 15:42:21.599917
1048,2019110401003036,LBL,45,25,50,221,11050.00,2019-11-04 15:42:21.599917
1049,2019110401003037,MLBL,57,41,13,213,2769.00,2019-11-04 15:42:21.599917
1050,2019110401003038,MLBL,29,41,20,213,4260.00,2019-11-04 15:42:21.599917
1051,2019110401003039,MLBL,29,41,357,212,75684.00,2019-11-04 15:42:21.599917
1052,2019110401003040,RHPL,54,37,40,170,6800.00,2019-11-04 15:42:21.599917
1053,2019110401003041,LBBL,8,6,100,171,17100.00,2019-11-04 15:42:21.599917
1054,2019110401003042,CHCL,42,59,100,465,46500.00,2019-11-04 15:42:21.599917
1055,2019110401003043,UNHPL,17,21,50,56,2800.00,2019-11-04 15:42:21.599917
1056,2019110401003044,SJCL,58,42,20,168,3360.00,2019-11-04 15:42:21.599917
1057,2019110401003045,SHPC,19,38,390,194,75660.00,2019-11-04 15:42:21.599917
1058,2019110401003046,SJCL,58,37,20,168,3360.00,2019-11-04 15:42:21.599917
1059,2019110401003047,API,25,22,93,110,10230.00,2019-11-04 15:42:21.599917
1060,2019110401003048,PMHPL,54,34,10,84,840.00,2019-11-04 15:42:21.599917
1061,2019110401003049,SRBL,18,49,100,209,20900.00,2019-11-04 15:42:21.599917
1062,2019110401003050,NICA,46,14,18,398,7164.00,2019-11-04 15:42:21.599917
1063,2019110401003051,RHPL,54,37,40,170,6800.00,2019-11-04 15:42:21.599917
1064,2019110401003052,RHPL,54,34,40,170,6800.00,2019-11-04 15:42:21.599917
1065,2019110401003000,MBL,33,6,49,227,11123.00,2019-11-04 15:42:21.599917
1066,2019110401003001,CHCL,25,10,15,464,6960.00,2019-11-04 15:42:21.599917
1067,2019110401003002,CBBL,34,17,15,970,14550.00,2019-11-04 15:42:21.599917
1068,2019110401003003,SJCL,58,37,20,168,3360.00,2019-11-04 15:42:21.599917
1069,2019110401003004,EIC,49,7,15,225,3375.00,2019-11-04 15:42:21.599917
1070,2019110401003005,ADBL,44,53,12,410,4920.00,2019-11-04 15:42:21.599917
1071,2019110401003006,SAPDBL,55,34,63,120,7560.00,2019-11-04 15:42:21.599917
1072,2019110401003007,SJCL,58,42,10,168,1680.00,2019-11-04 15:42:21.599917
1073,2019110401003008,NLICL,53,6,200,423,84600.00,2019-11-04 15:42:21.599917
1074,2019110401003009,NLICL,46,6,100,422,42200.00,2019-11-04 15:42:21.599917
1075,2019110401003010,NLICL,10,6,50,422,21100.00,2019-11-04 15:42:21.599917
1076,2019110401003011,NUBL,54,49,12,883,10596.00,2019-11-04 15:42:21.599917
1077,2019110401003012,CBBL,26,17,50,970,48500.00,2019-11-04 15:42:21.599917
1078,2019110401003013,HGI,5,45,40,264,10560.00,2019-11-04 15:42:21.599917
1079,2019110401003014,AKBSL,48,8,10,408,4080.00,2019-11-04 15:42:21.599917
1080,2019110401003015,CZBIL,49,28,100,191,19100.00,2019-11-04 15:42:21.599917
1081,2019110401003016,CHCL,42,10,35,464,16240.00,2019-11-04 15:42:21.599917
1082,2019110401003017,CHCL,42,59,65,465,30225.00,2019-11-04 15:42:21.599917
1083,2019110401003018,AKBSL,48,42,10,408,4080.00,2019-11-04 15:42:21.599917
1084,2019110401003019,RHPL,54,37,40,170,6800.00,2019-11-04 15:42:21.599917
1085,2019110401003020,SJCL,58,34,20,168,3360.00,2019-11-04 15:42:21.599917
1086,2019110401003021,API,36,25,916,108,98928.00,2019-11-04 15:42:21.599917
1087,2019110401003022,API,49,25,84,108,9072.00,2019-11-04 15:42:21.599917
1088,2019110401003023,MNBBL,26,44,200,316,63200.00,2019-11-04 15:42:21.599917
1089,2019110401003024,SJCL,58,37,20,168,3360.00,2019-11-04 15:42:21.599917
1090,2019110401003025,SJCL,58,42,20,168,3360.00,2019-11-04 15:42:21.599917
1091,2019110401003026,SJCL,32,47,20,169,3380.00,2019-11-04 15:42:21.599917
1092,2019110401003027,SJCL,32,25,20,169,3380.00,2019-11-04 15:42:21.599917
1093,2019110401003028,SJCL,32,25,20,169,3380.00,2019-11-04 15:42:21.599917
1094,2019110401003029,SJCL,32,55,10,169,1690.00,2019-11-04 15:42:21.599917
1095,2019110401003030,SJCL,32,52,205,169,34645.00,2019-11-04 15:42:21.599917
1096,2019110401003031,SJCL,32,54,20,169,3380.00,2019-11-04 15:42:21.599917
1097,2019110401003032,RSDC,28,36,100,330,33000.00,2019-11-04 15:42:21.599917
1098,2019110401003033,RSDC,28,33,100,331,33100.00,2019-11-04 15:42:21.599917
1099,2019110401003034,UPPER,54,34,50,235,11750.00,2019-11-04 15:42:21.599917
1100,2019110401002974,RHPC,41,58,165,76,12540.00,2019-11-04 15:42:21.599917
1101,2019110401002975,SANIMA,52,14,50,305,15250.00,2019-11-04 15:42:21.599917
1102,2019110401002976,NCCB,33,39,426,201,85626.00,2019-11-04 15:42:21.599917
1103,2019110401002977,RHPL,54,37,40,170,6800.00,2019-11-04 15:42:21.599917
1104,2019110401002978,SJCL,58,51,850,168,142800.00,2019-11-04 15:42:21.599917
1105,2019110401002979,NIL,49,44,248,375,93000.00,2019-11-04 15:42:21.599917
1106,2019110401002980,SJCL,29,37,20,167,3340.00,2019-11-04 15:42:21.599917
1107,2019110401002981,NHPC,20,21,50,53,2650.00,2019-11-04 15:42:21.599917
1108,2019110401002982,RHPL,54,34,30,170,5100.00,2019-11-04 15:42:21.599917
1109,2019110401002983,ADBL,44,19,50,410,20500.00,2019-11-04 15:42:21.599917
1110,2019110401002984,BPCL,36,59,50,365,18250.00,2019-11-04 15:42:21.599917
1111,2019110401002985,BPCL,36,22,440,365,160600.00,2019-11-04 15:42:21.599917
1112,2019110401002986,BPCL,36,28,436,367,160012.00,2019-11-04 15:42:21.599917
1113,2019110401002987,CHCL,41,59,200,465,93000.00,2019-11-04 15:42:21.599917
1114,2019110401002988,NICA,46,44,63,397,25011.00,2019-11-04 15:42:21.599917
1115,2019110401002989,CBL,29,51,700,142,99400.00,2019-11-04 15:42:21.599917
1116,2019110401002990,CBL,29,21,368,142,52256.00,2019-11-04 15:42:21.599917
1117,2019110401002991,CBL,29,25,463,142,65746.00,2019-11-04 15:42:21.599917
1118,2019110401002992,CBL,29,38,1062,142,150804.00,2019-11-04 15:42:21.599917
1119,2019110401002993,CBL,29,51,716,142,101672.00,2019-11-04 15:42:21.599917
1120,2019110401002994,SJCL,58,51,20,168,3360.00,2019-11-04 15:42:21.599917
1121,2019110401002995,RHPL,54,37,40,170,6800.00,2019-11-04 15:42:21.599917
1122,2019110401002996,BPCL,36,35,74,367,27158.00,2019-11-04 15:42:21.599917
1123,2019110401002997,SFFIL,55,21,30,189,5670.00,2019-11-04 15:42:21.599917
1124,2019110401002998,GLICL,49,44,150,348,52200.00,2019-11-04 15:42:21.599917
1125,2019110401002999,GLICL,34,44,100,348,34800.00,2019-11-04 15:42:21.599917
1126,2019110401002950,ADBL,39,42,3000,411,1233000.00,2019-11-04 15:42:21.599917
1127,2019110401002951,ICFC,8,46,46,162,7452.00,2019-11-04 15:42:21.599917
1128,2019110401002952,SJCL,58,37,10,168,1680.00,2019-11-04 15:42:21.599917
1129,2019110401002953,RHPL,54,38,40,170,6800.00,2019-11-04 15:42:21.599917
1130,2019110401002954,NICA,46,49,70,397,27790.00,2019-11-04 15:42:21.599917
1131,2019110401002955,MSLB,16,11,18,852,15336.00,2019-11-04 15:42:21.599917
1132,2019110401002956,ADBL,38,42,25,411,10275.00,2019-11-04 15:42:21.599917
1133,2019110401002957,SIC,6,45,100,453,45300.00,2019-11-04 15:42:21.599917
1134,2019110401002958,SIC,6,35,100,455,45500.00,2019-11-04 15:42:21.599917
1135,2019110401002959,CIT,11,48,20,1775,35500.00,2019-11-04 15:42:21.599917
1136,2019110401002960,CIT,41,48,10,1772,17720.00,2019-11-04 15:42:21.599917
1137,2019110401002961,CIT,48,48,30,1772,53160.00,2019-11-04 15:42:21.599917
1138,2019110401002962,CIT,38,48,10,1772,17720.00,2019-11-04 15:42:21.599917
1139,2019110401002963,CIT,6,48,10,1771,17710.00,2019-11-04 15:42:21.599917
1140,2019110401002964,CIT,32,48,20,1771,35420.00,2019-11-04 15:42:21.599917
1141,2019110401002965,SLBBL,36,43,100,559,55900.00,2019-11-04 15:42:21.599917
1142,2019110401002966,UPPER,54,37,50,235,11750.00,2019-11-04 15:42:21.599917
1143,2019110401002967,PRVU,6,44,350,268,93800.00,2019-11-04 15:42:21.599917
1144,2019110401002968,PRVU,6,57,650,268,174200.00,2019-11-04 15:42:21.599917
1145,2019110401002969,RHPL,54,37,40,170,6800.00,2019-11-04 15:42:21.599917
1146,2019110401002970,UPPER,25,52,19,236,4484.00,2019-11-04 15:42:21.599917
1147,2019110401002971,CHCL,5,59,100,465,46500.00,2019-11-04 15:42:21.599917
1148,2019110401002972,SJCL,58,37,10,168,1680.00,2019-11-04 15:42:21.599917
1149,2019110401002973,NCCB,33,39,20,201,4020.00,2019-11-04 15:42:21.599917
1150,2019110401002931,PCBL,45,42,54,261,14094.00,2019-11-04 15:42:21.599917
1151,2019110401002932,PCBL,22,42,46,261,12006.00,2019-11-04 15:42:21.599917
1152,2019110401002933,RHPL,54,38,40,170,6800.00,2019-11-04 15:42:21.599917
1153,2019110401002934,MBL,36,11,30,228,6840.00,2019-11-04 15:42:21.599917
1154,2019110401002935,MBL,36,39,170,229,38930.00,2019-11-04 15:42:21.599917
1155,2019110401002936,RHPL,54,37,40,170,6800.00,2019-11-04 15:42:21.599917
1156,2019110401002937,ILBS,48,40,10,438,4380.00,2019-11-04 15:42:21.599917
1157,2019110401002938,ADBL,39,42,2000,411,822000.00,2019-11-04 15:42:21.599917
1158,2019110401002939,BFC,16,16,38,92,3496.00,2019-11-04 15:42:21.599917
1159,2019110401002940,AKPL,25,59,20,130,2600.00,2019-11-04 15:42:21.599917
1160,2019110401002941,RHPL,54,38,40,170,6800.00,2019-11-04 15:42:21.599917
1161,2019110401002942,PRVU,43,44,300,268,80400.00,2019-11-04 15:42:21.599917
1162,2019110401002943,SJCL,58,37,20,168,3360.00,2019-11-04 15:42:21.599917
1163,2019110401002944,MERO,49,35,100,564,56400.00,2019-11-04 15:42:21.599917
1164,2019110401002945,RHPL,54,38,50,170,8500.00,2019-11-04 15:42:21.599917
1165,2019110401002946,MEGA,18,57,100,190,19000.00,2019-11-04 15:42:21.599917
1166,2019110401002947,PRVU,45,46,21,267,5607.00,2019-11-04 15:42:21.599917
1167,2019110401002948,RHPL,54,37,40,170,6800.00,2019-11-04 15:42:21.599917
1168,2019110401002949,RHPL,54,38,40,170,6800.00,2019-11-04 15:42:21.599917
1169,2019110401002883,NEF,57,41,1110,7.52,8347.20,2019-11-04 15:42:21.599917
1170,2019110401002884,SJCL,58,43,20,168,3360.00,2019-11-04 15:42:21.599917
1171,2019110401002885,SJCL,58,26,20,168,3360.00,2019-11-04 15:42:21.599917
1172,2019110401002886,RHPL,16,40,15,169,2535.00,2019-11-04 15:42:21.599917
1173,2019110401002887,HIDCL,51,38,61,136,8296.00,2019-11-04 15:42:21.599917
1174,2019110401002888,SJCL,58,34,20,168,3360.00,2019-11-04 15:42:21.599917
1175,2019110401002889,GBLBS,8,19,15,307,4605.00,2019-11-04 15:42:21.599917
1176,2019110401002890,CHCL,25,53,50,464,23200.00,2019-11-04 15:42:21.599917
1177,2019110401002891,SJCL,58,46,10,168,1680.00,2019-11-04 15:42:21.599917
1178,2019110401002892,RHPL,45,38,40,169,6760.00,2019-11-04 15:42:21.599917
1179,2019110401002893,NIB,36,40,200,443,88600.00,2019-11-04 15:42:21.599917
1180,2019110401002894,RHPL,45,37,40,169,6760.00,2019-11-04 15:42:21.599917
1181,2019110401002895,NBL,51,42,100,313,31300.00,2019-11-04 15:42:21.599917
1182,2019110401002896,NBL,51,37,76,313,23788.00,2019-11-04 15:42:21.599917
1183,2019110401002897,NBL,11,37,100,313,31300.00,2019-11-04 15:42:21.599917
1184,2019110401002898,NBL,47,37,100,313,31300.00,2019-11-04 15:42:21.599917
1185,2019110401002899,NBL,49,37,300,313,93900.00,2019-11-04 15:42:21.599917
1186,2019110401002900,NBL,19,37,300,313,93900.00,2019-11-04 15:42:21.599917
1187,2019110401002901,NBL,47,37,160,313,50080.00,2019-11-04 15:42:21.599917
1188,2019110401002902,NBL,28,37,500,313,156500.00,2019-11-04 15:42:21.599917
1189,2019110401002903,NBL,42,37,300,313,93900.00,2019-11-04 15:42:21.599917
1190,2019110401002904,NBL,4,37,500,313,156500.00,2019-11-04 15:42:21.599917
1191,2019110401002905,NBL,26,37,50,313,15650.00,2019-11-04 15:42:21.599917
1192,2019110401002906,NBL,56,37,50,313,15650.00,2019-11-04 15:42:21.599917
1193,2019110401002907,NBL,48,37,1000,313,313000.00,2019-11-04 15:42:21.599917
1194,2019110401002908,NBL,14,37,100,313,31300.00,2019-11-04 15:42:21.599917
1195,2019110401002909,NBL,38,37,176,313,55088.00,2019-11-04 15:42:21.599917
1196,2019110401002910,CHCL,25,10,20,465,9300.00,2019-11-04 15:42:21.599917
1197,2019110401002911,PCBL,17,28,10,262,2620.00,2019-11-04 15:42:21.599917
1198,2019110401002912,PCBL,26,28,14,261,3654.00,2019-11-04 15:42:21.599917
1199,2019110401002913,PCBL,45,28,46,261,12006.00,2019-11-04 15:42:21.599917
1200,2019110401002914,JOSHI,33,7,10,59,590.00,2019-11-04 15:42:21.599917
1201,2019110401002915,JOSHI,34,7,10,59,590.00,2019-11-04 15:42:21.599917
1202,2019110401002916,RHPL,45,38,50,169,8450.00,2019-11-04 15:42:21.599917
1203,2019110401002917,UPPER,54,34,50,235,11750.00,2019-11-04 15:42:21.599917
1204,2019110401002918,SRBL,39,38,907,209,189563.00,2019-11-04 15:42:21.599917
1205,2019110401002919,SRBL,39,17,188,209,39292.00,2019-11-04 15:42:21.599917
1206,2019110401002920,SJCL,58,37,20,168,3360.00,2019-11-04 15:42:21.599917
1207,2019110401002921,SJCL,58,40,20,168,3360.00,2019-11-04 15:42:21.599917
1208,2019110401002922,RHPL,45,38,40,169,6760.00,2019-11-04 15:42:21.599917
1209,2019110401002923,NBL,25,37,213,313,66669.00,2019-11-04 15:42:21.599917
1210,2019110401002924,BOKL,17,50,100,225,22500.00,2019-11-04 15:42:21.599917
1211,2019110401002925,API,41,25,116,108,12528.00,2019-11-04 15:42:21.599917
1212,2019110401002926,API,58,25,300,108,32400.00,2019-11-04 15:42:21.599917
1213,2019110401002927,API,36,25,84,108,9072.00,2019-11-04 15:42:21.599917
1214,2019110401002928,SABSL,36,40,10,454,4540.00,2019-11-04 15:42:21.599917
1215,2019110401002929,PRVU,36,44,200,268,53600.00,2019-11-04 15:42:21.599917
1216,2019110401002930,RHPL,54,38,50,170,8500.00,2019-11-04 15:42:21.599917
1217,2019110401002851,SJCL,29,37,20,167,3340.00,2019-11-04 15:42:21.599917
1218,2019110401002852,NIB,45,40,300,443,132900.00,2019-11-04 15:42:21.599917
1219,2019110401002853,RHPL,16,38,50,169,8450.00,2019-11-04 15:42:21.599917
1220,2019110401002854,RHPL,16,20,40,169,6760.00,2019-11-04 15:42:21.599917
1221,2019110401002855,RHPL,26,26,40,170,6800.00,2019-11-04 15:42:21.599917
1222,2019110401002856,NABIL,42,58,90,765,68850.00,2019-11-04 15:42:21.599917
1223,2019110401002857,RHPL,16,38,40,169,6760.00,2019-11-04 15:42:21.599917
1224,2019110401002858,SLBSL,19,37,15,725,10875.00,2019-11-04 15:42:21.599917
1225,2019110401002859,SLBSL,19,7,10,726,7260.00,2019-11-04 15:42:21.599917
1226,2019110401002860,NABIL,45,58,91,765,69615.00,2019-11-04 15:42:21.599917
